# time CV1(C-O coord) CV2(N-O coord) CV3(H-C coord)
5050.00000 0.19083 2.93060 0.09685
5060.00000 0.18036 2.92885 0.11351
5070.00000 0.17731 2.92892 0.10231
5080.00000 0.18262 2.93476 0.10020
5090.00000 0.18806 2.93328 0.09830
5100.00000 0.19399 2.93137 0.09692
5110.00000 0.18770 2.93040 0.10412
5120.00000 0.17679 2.92921 0.10490
5130.00000 0.17988 2.93132 0.11321
5140.00000 0.18809 2.93433 0.09724
5150.00000 0.19376 2.93237 0.09804
5160.00000 0.18779 2.92949 0.08964
5170.00000 0.18169 2.92897 0.10994
5180.00000 0.18086 2.92971 0.10909
5190.00000 0.18440 2.93356 0.10172
5200.00000 0.18664 2.93319 0.09559
5210.00000 0.19371 2.93311 0.09441
5220.00000 0.18470 2.92928 0.10332
5230.00000 0.17934 2.92793 0.10953
5240.00000 0.18207 2.93133 0.10704
5250.00000 0.18335 2.93462 0.09512
5260.00000 0.19221 2.93275 0.09987
5270.00000 0.19465 2.93196 0.09738
5280.00000 0.18102 2.92833 0.10464
5290.00000 0.17581 2.92964 0.10819
5300.00000 0.18515 2.93319 0.10809
5310.00000 0.18818 2.93407 0.09771
5320.00000 0.19155 2.93178 0.09250
5330.00000 0.18814 2.93009 0.09657
5340.00000 0.17866 2.92824 0.11320
5350.00000 0.18194 2.93058 0.11155
5360.00000 0.18243 2.93619 0.09598
5370.00000 0.19197 2.93225 0.09426
5380.00000 0.19210 2.93004 0.09897
5390.00000 0.18139 2.93116 0.11020
5400.00000 0.17836 2.92809 0.10454
5410.00000 0.18289 2.93154 0.10130
5420.00000 0.18667 2.93503 0.09677
5430.00000 0.19607 2.93257 0.09910
5440.00000 0.19226 2.93050 0.09782
5450.00000 0.18198 2.93002 0.10557
5460.00000 0.17541 2.93149 0.10994
5470.00000 0.18352 2.93187 0.10963
5480.00000 0.19135 2.93033 0.09870
5490.00000 0.19254 2.93254 0.08961
5500.00000 0.18168 2.93201 0.09403
5510.00000 0.18336 2.92795 0.10648
5520.00000 0.18415 2.92978 0.11077
5530.00000 0.18847 2.93279 0.09795
